0,1
1,1
2,1
3,1
4,1
5,1
6,1
7,1
8,1
9,1
10,1
11,1
12,1
13,1
14,26352
15,26532
16,26532
17,26598
18,26750
19,26861
20,26861
21,1
22,1
23,1
24,1
25,1
26,1
27,12890
28,12890
29,12864
30,12821
31,12767
32,12710
33,12685
34,12640
35,12589
36,12556
37,12538
38,12482
39,12444
40,12435
41,12387
42,12357
43,12325
44,12298
45,12253
46,12210
47,12179
48,12166
49,12128
50,12128
51,12149
52,12244
53,12295
54,12392
55,12499
56,12615
57,12696
58,12802
59,12918
60,13011
61,13117
62,13269
63,13336
64,23847
65,23847
66,23778
67,23769
68,23692
69,17568
70,17535
71,17488
72,17429
73,17426
74,17372
75,17342
76,17291
77,17283
78,17229
79,17204
80,17178
81,17156
82,17112
83,17068
84,17053
85,17010
86,16982
87,16971
88,1
89,1
90,1
91,1
92,1
93,1
94,1
95,22530
96,22530
97,22484
98,22417
99,22404
100,22401
101,22368
102,22340
103,22299
104,22245
105,22227
106,22194
107,22189
108,22155
109,22133
110,22095
111,22059
112,22032
113,22021
114,22016
115,21998
116,21941
117,21920
118,21893
119,21892
120,21851
121,21851
122,21851
123,21823
124,21781
125,1
126,1
127,1
128,1
129,1
130,1
131,1
132,21589
133,21589
134,21576
135,21568
136,21562
137,21543
138,21536
139,21502
140,21502
141,21493
142,21480
143,21454
144,21452
145,21436
146,21435
147,21435
148,21387
149,21387
150,21387
151,21365
152,21360
153,21348
154,21348
155,21332
156,21323
157,20459
158,20459
159,21304
160,21304
161,21304
162,21303
163,21303
164,21296
165,21290
166,21275
167,21271
168,21275
169,21295
170,21296
171,21296
172,21280
173,21270
174,21268
175,21268
176,21269
177,21279
178,21279
179,21280
180,21280
181,21286
182,21289
183,21289
184,21289
185,21286
186,15030
187,15028
188,15028
189,15028
190,15029
191,15025
192,15025
193,15014
194,15013
195,15013
196,15017
197,15025
198,15025
199,15018
200,15012
201,15012
202,15015
203,15031
204,15032
205,15033
206,15038
207,15046
208,15047
209,18357
210,18376
211,18376
212,18373
213,18342
214,18342
215,18342
216,18353
217,18353
218,18345
219,18333
220,18321
221,18317
222,18321
223,18337
224,18339
225,18337
226,18329
227,18329
228,18329
229,17920
230,17458
231,17458
232,18334
233,18344
234,18355
235,18360
236,18364
237,18364
238,18369
239,18371
240,18384
241,18384
242,18404
243,18406
244,18418
245,18424
246,18424
247,18418
248,18418
249,18452
250,18473
251,18473
252,18493
253,18499
254,18506
255,18523
256,18547
257,18554
258,18554
259,18571
260,18587
261,18615
262,18626
263,18632
264,18638
265,18657
266,18657
267,18680
268,18708
269,18724
270,18754
271,18773
272,18776
273,18794
274,18827
275,18862
276,18867
277,18881
278,18886
279,18904
280,18934
281,18975
282,18990
283,19021
284,19022
285,19044
286,19053
287,19086
288,19120
289,19150
290,19158
291,19177
292,19213
293,19220
294,19248
295,19310
296,19332
297,19347
298,19347
299,1
300,1
301,1
302,1
303,17441
304,17441
305,17076
306,17067
307,17076
308,17133
309,17161
310,17161
311,17161
312,17254
313,17295
314,17320
315,17328
316,17331
317,17389
318,17426
319,17455
320,17496
321,17533
322,17559
323,17560
324,17568
325,20358
326,20426
327,20426
328,13306
329,13203
330,13203
331,13203
332,13114
333,12987
334,12864
335,12799
336,12736
337,12561
338,12488
339,12400
340,12294
341,12188
342,12157
343,12157
344,12184
345,12199
346,12262
347,12285
348,12311
349,12325
350,12384
351,12411
352,12479
353,12511
354,12519
355,12558
356,12587
357,12623
358,12667
359,12721
360,12761
361,12790
362,12819
363,12874
364,12890
365,12890
366,1
367,1
368,1
369,1
370,1
371,1
372,1
373,1
374,1
375,1
376,1
377,1
378,1
379,1
380,1
381,1
382,1
383,1
384,1
385,1
386,1
387,1
388,1
389,1
390,1
391,1
392,8928
393,8928
394,8901
395,8838
396,8794
397,8763
398,8707
399,8690
400,8652
401,8621
402,8561
403,8517
404,8484
405,8444
406,8442
407,8397
408,8362
409,8336
410,8275
411,8259
412,8195
413,8183
414,8154
415,8119
416,8089
417,8051
418,8017
419,8013
420,7965
421,7956
422,7948
423,7956
424,8016
425,8074
426,8130
427,8162
428,8193
429,8231
430,8288
431,8346
432,8398
433,8428
434,8472
435,8505
436,8568
437,8643
438,8693
439,8725
440,8782
441,8818
442,8877
443,8948
444,9012
445,9063
446,9063
447,1
448,1
449,1
450,1
451,1
452,1
453,1
454,1
455,1
456,1
457,1
458,1
459,1
460,1
461,1
462,1
463,1
464,1
465,1
466,1
467,1
468,1
469,1
470,1
471,1
472,1
473,1
474,1
475,1
476,1
477,1
478,1
479,1
480,1
481,1
482,1
483,1
484,1
485,1
486,1
487,1
488,1
489,1
490,1
491,1
492,1
493,1
494,1
495,1
496,1
497,1
498,1
499,1
500,1
501,1
502,1
503,1
504,1
505,1
506,1
507,1
508,18951
509,18952
510,18951
511,18952
512,18955
513,18955
514,1
515,1
516,1
517,1
518,1
519,1
520,1
521,1
522,1
523,1
524,1
525,1
526,1
527,1
528,1
529,1
530,1
531,1
532,1
533,1
534,6220
535,6220
536,6198
537,6184
538,6184
539,6173
540,6173
541,6172
542,6171
543,6170
544,6152
545,6152
546,6144
547,6144
548,6156
549,6156
550,6133
551,6125
552,6117
553,6109
554,6117
555,6120
556,6120
557,6107
558,6101
559,6094
560,6101
561,6103
562,6104
563,6104
564,6097
565,6087
566,6087
567,6090
568,6094
569,6097
570,6094
571,6094
572,6081
573,6076
574,6076
575,6075
576,6075
577,6063
578,6054
579,6054
580,6072
581,6072
582,6068
583,6063
584,6061
585,6061
586,6077
587,6087
588,6089
589,6089
590,6084
591,6072
592,6072
593,6069
594,6087
595,10921
596,10927
597,10927
598,1
599,1
600,1
601,1
602,1
603,1
604,1
605,1
606,1
607,1
608,1
609,1
610,1
611,1
612,1
613,1
614,1
615,1
616,1
617,1
618,1
619,1
620,1
621,1
622,1
623,1
624,1
625,1
626,1
627,1
628,1
629,1
630,1
631,1
632,1
633,1
634,1
635,1
636,1
637,1
638,1
639,1
640,1
641,1
642,1
643,1
644,1
645,1
646,1
647,1
648,1
649,1
650,1
651,1
652,1
653,1
654,1
655,1
656,1
657,1
658,1
659,1
660,1
661,1
662,1
663,1
664,1
665,1
666,1
667,1
668,1
669,1
670,1
671,1
672,1
673,1
674,1
675,1
676,1
677,1
678,1
679,1
680,1
681,1
682,1
683,1
684,1
685,1
686,1
687,1
688,1
689,1
690,1
691,1
692,1
693,1
694,1
695,8603
696,8603
697,8529
698,8494
