0,13440
1,13440
2,13418
3,13367
4,13326
5,13298
6,13262
7,13224
8,13182
9,13105
10,13087
11,13076
12,13022
13,12968
14,12926
15,12906
16,12853
17,12842
18,12819
19,12747
20,12739
21,12706
22,12706
23,12783
24,12866
25,12971
26,13081
27,13160
28,13239
29,13381
30,13446
31,13525
32,13678
33,13773
34,13919
35,17438
36,17482
37,17730
38,18316
39,18316
40,18289
41,18227
42,18168
43,18144
44,18089
45,18076
46,18038
47,18007
48,17929
49,17907
50,17889
51,17855
52,17838
53,17786
54,17741
55,17700
56,17661
57,17649
58,17614
59,17610
60,17569
61,17537
62,17503
63,17470
64,17448
65,17423
66,17387
67,17354
68,17335
69,17295
70,17279
71,17268
72,17232
73,17209
74,17166
75,17162
76,17125
77,17120
78,17075
79,17039
80,17031
81,17004
82,16994
83,16986
84,16961
85,16939
86,16779
87,16770
88,16770
89,16832
90,16832
91,16791
92,16788
93,16747
94,16745
95,16711
96,16704
97,16692
98,16688
99,16660
100,16643
101,16631
102,16600
103,16594
104,16592
105,16585
106,16560
107,16544
108,16507
109,16507
110,16502
111,16502
112,16491
113,16459
114,16454
115,16446
116,16438
117,16422
118,16418
119,16394
120,15535
121,15527
122,15527
123,16378
124,16379
125,16378
126,16352
127,16335
128,16332
129,16330
130,16327
131,16315
132,16311
133,16315
134,16306
135,16306
136,16303
137,16286
138,16281
139,16276
140,16281
141,16281
142,16281
143,16276
144,16258
145,16258
146,16259
147,16265
148,16267
149,16267
150,16267
151,16269
152,16274
153,16281
154,16283
155,16283
156,10008
157,10007
158,10002
159,10002
160,10004
161,10004
162,10001
163,9991
164,9998
165,9998
166,9998
167,9986
168,9986
169,9989
170,9991
171,9989
172,9980
173,9980
174,9983
175,9994
176,10000
177,9994
178,9989
179,9989
180,9983
181,10000
182,10003
183,10015
184,10018
185,10018
186,10004
187,10004
188,10012
189,10031
190,10031
191,10048
192,13324
193,13328
194,13328
195,13337
196,13340
197,13340
198,13342
199,13342
200,13337
201,13336
202,13337
203,13337
204,13337
205,13339
206,13339
207,13349
208,13358
209,13363
210,13358
211,13359
212,13357
213,13359
214,13372
215,13386
216,13392
217,13392
218,13288
219,12507
220,12507
221,12534
222,13278
223,13401
224,13417
225,13417
226,13420
227,13436
228,13438
229,13459
230,13471
231,13471
232,13468
233,13468
234,13493
235,13513
236,13513
237,13522
238,13524
239,13546
240,13555
241,13583
242,13591
243,13600
244,13611
245,13617
246,13653
247,13653
248,13653
249,13655
250,13676
251,13725
252,13725
253,13750
254,13750
255,13758
256,13797
257,13801
258,13824
259,13825
260,13843
261,13854
262,13896
263,13908
264,13910
265,13937
266,13955
267,13983
268,14000
269,14024
270,14046
271,14065
272,14070
273,14087
274,14122
275,14154
276,14156
277,14189
278,14211
279,14227
280,14237
281,14285
282,14289
283,14321
284,14359
285,14367
286,14388
287,14427
288,14455
289,14466
290,14492
291,14521
292,14539
293,14606
294,14617
295,14671
296,14679
297,14708
298,14712
299,14775
300,14805
301,14831
302,14846
303,14887
304,14890
305,14936
306,14975
307,15022
308,15059
309,15064
310,15064
311,13994
312,13881
313,13774
314,13688
315,13580
316,13502
317,13364
318,13244
319,13217
320,13190
321,13185
322,12953
323,12847
324,12847
325,12889
326,12905
327,12937
328,13023
329,13023
330,13059
331,13059
332,13132
333,13156
334,13186
335,13223
336,13254
337,13294
338,13340
339,13399
340,13436
341,13450
342,13506
343,13557
344,13613
345,13639
346,15609
347,15609
348,1
349,1
350,1
351,1
352,1
353,1
354,1
355,1
356,1
357,1
358,1
359,1
360,1
361,1
362,1
363,1
364,24794
365,24843
366,24843
367,24843
368,1
369,1
370,1
371,9661
372,9661
373,9615
374,9589
375,9493
376,9457
377,9435
378,9406
379,9369
380,9298
381,9262
382,9203
383,9163
384,9158
385,9122
386,9087
387,9045
388,8991
389,8968
390,8942
391,8906
392,8864
393,8840
394,8822
395,8784
396,8742
397,8704
398,8687
399,8687
400,8690
401,8729
402,8779
403,8818
404,8882
405,8925
406,8993
407,9034
408,9080
409,9119
410,9164
411,9249
412,9285
413,9367
414,9387
415,9430
416,9489
417,9566
418,9626
419,9732
420,9773
421,9784
422,9784
423,1
424,1
425,1
426,1
427,1
428,1
429,1
430,1
431,1
432,1
433,1
434,1
435,1
436,1
437,1
438,1
439,1
440,1
441,1
442,1
443,1
444,1
445,1
446,1
447,1
448,1
449,1
450,1
451,1
452,1
453,1
454,1
455,1
456,1
457,1
458,1
459,1
460,1
461,1
462,1
463,1
464,1
465,1
466,1
467,1
468,1
469,1
470,1
471,1
472,1
473,1
474,1
475,1
476,1
477,1
478,1
479,1
480,1
481,1
482,1
483,1
484,1
485,1
486,1
487,1
488,1
489,1
490,1
491,1
492,1
493,1
494,1
495,1
496,1
497,1
498,1
499,1
500,1
501,6875
502,6875
503,6859
504,6857
505,6849
506,6839
507,6824
508,6816
509,6819
510,6811
511,6811
512,6805
513,6793
514,6782
515,6776
516,6775
517,6762
518,6762
519,6760
520,6751
521,6751
522,6751
523,6749
524,6737
525,6735
526,6726
527,6724
528,6723
529,6716
530,6715
531,6715
532,6706
533,6699
534,6706
535,6699
536,6689
537,6687
538,6673
539,6673
540,6680
541,6684
542,6685
543,6685
544,6683
545,6681
546,6683
547,6689
548,6689
549,6677
550,6675
551,6675
552,6674
553,6660
554,6660
555,1
556,1
557,1
558,1
559,1
560,1
561,1
562,1
563,1
564,1
565,1
566,1
567,1
568,1
569,1
570,1
571,1
572,1
573,1
574,1
575,1
576,1
577,1
578,1
579,1
580,1
581,1
582,1
583,1
584,1
585,1
586,1
587,1
588,1
589,1
590,1
591,1
592,1
593,1
594,1
595,1
596,1
597,1
598,1
599,1
600,1
601,1
602,1
603,1
604,1
605,1
606,1
607,1
608,1
609,19123
610,19125
611,19125
612,1
613,1
614,1
615,1
616,1
617,1
618,1
619,1
620,1
621,1
622,1
623,1
624,1
625,1
626,1
627,1
628,1
629,1
630,1
631,1
632,1
633,1
634,1
635,1
636,1
637,1
638,1
639,1
640,1
641,1
642,1
643,1
644,1
645,1
646,1
647,1
648,1
649,1
650,1
651,1
652,1
653,1
654,1
655,8899
656,8899
657,8802
658,8743
659,8668
660,8581
661,8510
662,8424
663,8341
664,8283
665,8181
666,8135
667,8083
668,8014
669,7934
670,7877
671,7794
672,7756
673,7688
674,7688
675,7711
676,7715
677,7723
678,7733
679,7756
680,7776
681,7805
682,7830
683,7847
684,7867
685,7873
686,7910
687,7928
688,7960
689,7978
690,8011
691,8017
692,8041
693,8083
694,8104
695,8112
696,8134
697,8162
698,8184
699,8202
700,8254
701,8267
702,8312
703,8314
704,8366
705,8372
706,8419
707,8449
708,8475
709,8483
710,8483
711,1
712,1
713,1
714,1
715,1
716,1
717,1
718,1
719,1
720,1
721,1
722,1
723,1
724,1
725,1
726,1
727,1
728,1
729,1
730,1
731,1
732,1
733,1
734,1
735,1
736,1
737,1
738,1
739,1
740,1
741,1
742,1
743,1
744,1
745,1
746,1
747,1
748,1
749,12226
750,12226
751,12180
752,12124
753,12072
754,12013
755,12003
756,11939
757,11924
758,11856
759,11818
760,11778
761,11737
762,11700
763,11671
764,11606
765,11580
766,11536
767,11510
768,11471
769,11435
770,11401
771,11367
772,11367
773,11428
774,11500
775,11571
776,11636
777,11683
778,11784
779,11852
780,11973
781,11990
782,12129
783,12163
784,12230
785,12346
786,12409
787,12409
788,1
789,1
790,1
791,1
792,1
793,1
794,1
795,1
796,1
797,1
798,1
799,16667
800,16667
801,16621
802,16551
803,16530
804,16478
805,16455
806,16417
807,16398
808,16324
809,16320
810,16261
811,16222
812,16215
813,16177
814,16132
815,16119
816,16052
817,16051
818,1
819,1
820,1
821,1
822,16636
823,16636
824,16632
825,16591
826,16550
827,16547
828,16512
829,16497
830,16497
831,16467
832,16467
833,16467
834,16434
835,16419
836,16404
837,16404
838,16404
839,16363
840,16346
841,16330
842,16318
843,16288
844,16285
845,16250
846,16246
847,16246
848,16224
849,16216
850,16204
851,16177
852,16166
853,16164
854,16161
855,16159
856,16135
857,16130
858,16129
859,16111
860,16095
861,16088
862,16071
863,16066
864,16066
865,16066
866,16063
867,16063
868,16016
869,1
870,1
871,1
872,1
873,1
874,1
875,1
876,1
877,1
878,1
879,1
880,1
881,1
882,1
883,1
884,1
885,1
886,1
887,1
888,1
889,1
890,1
891,1
892,1
893,1
894,1
895,1
896,1
897,1
898,1
899,1
900,1
901,1
902,1
903,1
904,1
905,1
906,1
907,1
908,1
909,1
910,1
911,1
912,1
913,1
914,16046
915,16080
916,16084
917,16090
918,16110
919,16110
920,16110
921,16116
922,16139
923,16158
924,16159
925,16169
926,16171
927,16181
928,16217
929,16222
930,16234
931,16256
932,16256
933,16256
934,16256
935,16295
936,16302
937,16326
938,16345
939,16359
940,16359
941,16374
942,16383
943,16422
944,16443
945,16443
946,16447
947,16462
948,16524
949,16524
950,16542
951,16579
952,16580
953,16591
954,16627
955,16637
956,16672
957,16689
958,16727
959,16727
960,1
961,1
962,1
963,1
964,16089
965,16133
966,16142
967,16179
968,16227
969,16267
970,16282
971,16317
972,16343
973,16370
974,16436
975,16465
976,16489
977,16543
978,16572
979,16620
980,16668
981,16694
982,16694
983,1
984,1
985,1
986,1
987,1
988,1
989,1
990,1
991,1
992,1
993,1
994,12457
995,12457
996,12345
997,12307
998,12210
999,12121
1000,12105
1001,12098
1002,11911
1003,11815
1004,11736
1005,11654
1006,11619
1007,11530
1008,11469
1009,11446
1010,11446
1011,11452
1012,11488
1013,11527
1014,11575
1015,11610
1016,11627
1017,11682
1018,11689
1019,11744
1020,11813
1021,11852
1022,11893
1023,11895
1024,11950
1025,11964
1026,12041
1027,12108
1028,12131
1029,12190
1030,12222
1031,12235
1032,12235
1033,1
1034,1
1035,1
1036,1
1037,1
1038,1
1039,1
1040,1
1041,1
1042,1
1043,1
1044,1
1045,1
1046,1
1047,1
1048,1
1049,1
1050,1
1051,1
1052,1
1053,17723
1054,17723
1055,17717
1056,17711
1057,17680
1058,17680
1059,17680
1060,1
1061,1
1062,1
1063,1
1064,1
1065,1
1066,1
1067,1
1068,1
1069,1
1070,1
1071,1
1072,1
1073,1
1074,1
1075,1
1076,1
1077,1
1078,1
1079,1
