0,8128
1,8167
2,8170
3,8184
4,8222
5,8264
6,8271
7,8304
8,8326
9,8368
10,8391
11,8419
12,8442
13,8466
14,8466
15,1
16,1
17,1
18,1
19,1
20,1
21,1
22,1
23,1
24,1
25,1
26,1
27,1
28,1
29,1
30,1
31,1
32,1
33,1
34,1
35,1
36,1
37,1
38,1
39,1
40,1
41,1
42,1
43,1
44,1
45,1
46,1
47,1
48,1
49,1
50,1
51,1
52,1
53,12206
54,12206
55,12160
56,12125
57,12040
58,12036
59,11996
60,11943
61,11902
62,11853
63,11801
64,11757
65,11739
66,11695
67,11665
68,11614
69,11578
70,11524
71,11489
72,11455
73,11423
74,11382
75,11344
76,11344
77,11381
78,11462
79,11549
80,11598
81,11681
82,11686
83,11810
84,11863
85,11979
86,12023
87,12140
88,12182
89,12274
90,12356
91,12446
92,12446
93,1
94,1
95,1
96,1
97,1
98,1
99,1
100,1
101,1
102,1
103,1
104,16622
105,16622
106,16582
107,16532
108,16493
109,16454
110,16389
111,16379
112,16339
113,16305
114,16267
115,16221
116,16204
117,16164
118,16143
119,16090
120,16075
121,16064
122,16057
123,1
124,1
125,1
126,1
127,16620
128,16620
129,16564
130,16544
131,16542
132,16516
133,16498
134,16489
135,16485
136,16446
137,16438
138,16408
139,16408
140,16406
141,16391
142,16353
143,16342
144,16335
145,16315
146,16301
147,16282
148,16279
149,16251
150,16230
151,16225
152,16225
153,16220
154,16201
155,16171
156,16162
157,16154
158,16153
159,16153
160,16133
161,16100
162,16100
163,16096
164,16096
165,16090
166,16076
167,16065
168,16065
169,16043
170,16036
171,16036
172,16036
173,16032
174,1
175,1
176,1
177,1
178,1
179,1
180,1
181,1
182,1
183,1
184,1
185,1
186,1
187,1
188,1
189,1
190,1
191,1
192,1
193,1
194,1
195,1
196,1
197,1
198,1
199,1
200,1
201,1
202,1
203,1
204,1
205,1
206,1
207,1
208,1
209,1
210,1
211,1
212,1
213,1
214,1
215,1
216,1
217,1
218,16070
219,16076
220,16081
221,16081
222,16081
223,16081
224,16091
225,16112
226,16129
227,16141
228,16145
229,16153
230,16168
231,16178
232,16186
233,16213
234,16214
235,16234
236,16255
237,16258
238,16256
239,16282
240,16326
241,16327
242,16332
243,16347
244,16357
245,16366
246,16368
247,16384
248,16421
249,16455
250,16458
251,16472
252,16478
253,16485
254,16541
255,16568
256,16578
257,16591
258,16612
259,16613
260,16678
261,16683
262,16706
263,16706
264,16676
265,16676
266,1
267,16113
268,16113
269,16123
270,16147
271,16163
272,16183
273,16244
274,16273
275,16340
276,16348
277,16381
278,16407
279,16443
280,16479
281,16530
282,16568
283,16584
284,16619
285,16700
286,16707
287,16707
288,1
289,1
290,1
291,1
292,1
293,1
294,1
295,1
296,1
297,1
298,12478
299,12478
300,12389
301,12315
302,12208
303,12153
304,12133
305,12118
306,11967
307,11835
308,11763
309,11656
310,11605
311,11539
312,11488
313,11441
314,11441
315,11462
316,11488
317,11509
318,11586
319,11597
320,11644
321,11654
322,11696
323,11721
324,11789
325,11831
326,11865
327,11925
328,11943
329,11973
330,12031
331,12082
332,12155
333,12169
334,12213
335,12248
336,12248
337,1
338,1
339,1
340,1
341,1
342,1
343,1
344,1
345,1
346,1
347,1
348,1
349,1
350,1
351,1
352,1
353,1
354,1
355,1
356,17760
357,17760
358,17726
359,17701
360,17701
361,17694
362,17706
363,17750
364,17750
365,1
366,1
367,1
368,1
369,1
370,1
371,1
372,1
373,1
374,1
375,1
376,1
377,1
378,1
379,1
380,1
381,1
382,1
383,1
384,1
385,1
386,1
387,1
388,1
389,1
390,1
391,1
392,1
393,1
394,1
395,1
396,1
397,1
398,1
399,1
400,1
401,1
402,1
403,1
404,1
405,1
406,1
407,1
408,1
409,1
410,1
411,1
412,1
413,1
414,1
415,1
416,1
417,1
418,1
419,1
420,1
421,1
422,1
423,1
424,1
425,1
426,1
427,1
428,1
429,1
430,1
431,1
432,1
433,1
434,1
435,1
436,1
437,1
438,1
439,1
440,1
441,1
442,1
443,1
444,1
445,1
446,1
447,1
448,1
449,1
450,1
451,1
452,1
453,1
454,1
455,1
456,1
457,1
458,1
459,1
460,1
461,1
462,1
463,1
464,1
465,1
466,1
467,1
468,1
469,1
470,1
471,1
472,1
473,1
474,1
475,1
476,1
477,1
478,1
479,1
480,1
481,1
482,1
483,1
484,1
485,1
486,1
487,1
488,1
489,1
490,1
491,1
492,1
493,1
494,1
495,1
496,1
497,1
498,1
499,1
500,1
501,1
502,1
503,1
504,1
505,1
506,1
507,1
508,1
509,1
510,1
511,1
512,1
513,1
514,1
515,1
516,1
517,1
518,1
519,1
520,24636
521,24636
522,24579
523,24525
524,24509
525,24499
526,24509
527,24518
528,24538
529,24518
530,1
531,1
532,1
533,1
534,1
535,1
536,1
537,1
538,1
539,1
540,1
541,1
542,1
543,1
544,1
545,1
546,1
547,1
548,1
549,1
550,1
551,1
552,1
553,1
554,1
555,1
556,1
557,1
558,1
559,1
560,1
561,1
562,1
563,1
564,1
565,1
566,1
567,1
568,1
569,1
570,1
571,1
572,1
573,1
574,1
575,1
576,1
577,1
578,1
579,1
580,1
581,1
582,22739
583,22739
584,22595
585,22532
586,22532
587,22452
588,22343
589,22251
590,22200
591,22106
592,22087
593,21980
594,21933
595,21871
596,21781
597,21730
598,21639
599,21612
600,21558
601,21475
602,21384
603,21374
604,21296
605,21267
606,21218
607,21161
608,21124
609,21061
610,21016
611,20964
612,20921
613,20902
614,20872
615,20842
616,20783
617,20783
618,20783
619,20783
620,22806
621,22806
622,22775
623,22758
624,22704
625,22691
626,10514
627,10496
628,10496
629,10482
630,10482
631,10494
632,10502
633,10494
634,10391
635,10260
636,10245
637,10245
638,10791
639,10858
640,10868
641,22275
642,22275
643,22261
644,22258
645,22238
646,22236
647,22222
648,22208
649,22195
650,22181
651,22182
652,22182
653,22198
654,22198
655,22198
656,22190
657,22197
658,22190
659,1
660,1
661,1
662,9763
663,9763
664,9716
665,9679
666,9604
667,9573
668,9486
669,9413
670,9376
671,9312
672,9254
673,9193
674,9142
675,9064
676,9018
677,8984
678,8942
679,8881
680,8816
681,8753
682,8732
683,8690
684,8651
685,8608
686,8608
687,8613
688,8636
689,8660
690,8702
691,8751
692,8774
693,8806
694,8834
695,8871
696,8915
697,8942
698,8979
699,9001
700,9050
701,9084
702,9113
703,9140
704,9199
705,9215
706,9284
707,9327
708,9373
709,9404
710,9443
711,9480
712,9538
713,9560
714,9563
715,21141
716,21141
717,21132
718,21141
719,21977
720,21977
721,21888
722,21801
723,21714
724,21652
725,21568
726,21459
727,21380
728,21340
729,21234
730,21148
731,21088
732,20995
733,20928
734,20843
735,20751
736,20682
737,20622
738,20571
739,20517
740,20473
741,13496
742,13448
743,13422
744,13383
745,13331
746,13303
747,13258
748,13228
749,13165
750,13133
751,13075
752,13056
753,13010
754,12978
755,12933
756,12894
757,12878
758,12856
759,12816
760,12768
761,12707
762,12707
763,12733
764,12831
765,12950
766,12995
767,13099
768,13206
769,13313
770,13409
771,13515
772,13594
773,13725
774,13834
775,13930
776,17493
777,17495
778,18335
779,18335
780,18311
781,18259
782,18222
783,18178
784,18164
785,18067
786,18062
787,18017
788,17997
789,17946
790,17924
791,17859
792,17842
793,17794
794,17766
795,17744
796,17738
797,17676
798,17619
799,17601
800,17568
801,17543
802,17536
803,17505
804,17469
805,17422
806,17384
807,17384
808,17362
809,17314
810,17283
811,17249
812,17235
813,17212
814,17212
815,17177
816,17129
817,17106
818,17081
819,17067
820,17061
821,17005
822,16978
823,16960
824,16941
825,16926
826,16909
827,16900
828,16860
829,16824
830,16803
831,16802
832,16799
833,16797
834,16749
835,16716
836,16700
837,16693
838,16691
839,16685
840,16647
841,16638
842,16616
843,16606
844,16604
845,16585
846,16561
847,16556
848,16518
849,16517
850,16517
851,16514
852,16494
853,16486
854,16462
855,16430
856,16430
857,16433
858,16433
859,16429
860,15551
861,15495
862,15495
863,16369
864,16370
865,16369
866,16358
867,16357
868,16346
869,16336
870,16335
871,16327
872,16316
873,16308
874,16308
875,16307
876,16307
877,16298
878,16292
879,16291
880,16285
881,16285
882,16286
883,16286
884,16272
885,16268
886,16263
887,16263
888,16264
889,16267
890,16267
891,16268
892,16269
893,16281
894,16277
895,16277
896,10017
897,10011
898,10008
899,9989
900,9989
901,10003
902,10003
903,9994
904,9990
905,9987
906,9975
907,9975
908,9993
909,9993
910,9996
911,9989
912,9987
913,9978
914,9987
915,9990
916,10001
917,10001
918,9984
919,9981
920,9981
921,9990
922,9995
923,10005
924,10009
925,10010
926,10010
927,10007
928,10007
929,10030
930,10036
931,10036
932,13325
933,13337
934,13337
935,13337
936,13337
937,13335
938,13335
939,13335
940,13335
941,13333
942,13333
943,13334
944,13340
945,13340
946,13341
947,13334
948,13341
949,13354
950,13362
951,13367
952,13362
953,13352
954,13352
955,13357
956,13386
957,13386
958,13368
959,12500
960,12485
961,12485
962,12498
963,13416
964,13424
965,13424
966,13434
967,13434
968,13434
969,13453
970,13468
971,13471
972,13471
973,13469
974,13469
975,13477
976,13500
977,13517
978,13532
979,13527
980,13540
981,13540
982,13558
983,13597
984,13599
985,13611
986,13615
987,13615
988,13630
989,13675
990,13678
991,13705
992,13707
993,13705
994,13721
995,13762
996,13773
997,13781
998,13794
999,13822
1000,13826
1001,13846
1002,13863
1003,13875
1004,13898
1005,13946
1006,13946
1007,13951
1008,13971
1009,13996
1010,14036
1011,14038
1012,14038
1013,14072
1014,14077
1015,14110
1016,14136
1017,14171
1018,14171
1019,9902
1020,9877
1021,9875
1022,9853
1023,9853
1024,9870
1025,9892
1026,9918
1027,9933
1028,9972
1029,9972
